paper_id,pred_score,pred_decision,gt_avg_score,gt_decision,gt_binary,match,cost,sdk_savings,gt_score_0,gt_score_1,gt_score_2,gt_score_3,gt_score_4,gt_score_5,gt_score_6
0aBAAS0rRT,5.0,Reject,5.33,Accept (Poster),Accept,NO,0.0,0.0,6.0,4.0,6.0,,,,
WxTlAbRUE6,5.5,Reject,2.5,Reject,Reject,YES,0.0,0.0,2.0,4.0,2.0,2.0,,,
CQ0U1wZYoy,6.0,Accept/Reject,4.0,Accept (Poster),Accept,NO,0.0,0.0,2.0,4.0,4.0,4.0,6.0,,
dwgtYTuSaS,5.5,Accept,3.0,Withdrawn (treated as Reject),Reject,NO,0.0,0.0,4.0,2.0,2.0,4.0,,,
mytIKuRsSE,6.5,Accept,7.5,Accept (Oral),Accept,YES,0.0,0.0,8.0,8.0,6.0,8.0,,,
BGEdvJ35PV,5.5,Reject,3.33,Reject,Reject,YES,0.0,0.0,4.0,2.0,4.0,,,,
W42oLSwI9p,5.0,Reject,5.0,Reject,Reject,YES,0.0,0.0,4.0,4.0,6.0,6.0,,,
x6bG2Hoqdf,6.0,Accept,5.5,Accept (Poster),Accept,YES,0.0,0.0,8.0,2.0,8.0,4.0,,,
GODFBZhFcX,6.0,Accept,4.5,Accept (Poster),Accept,YES,0.0,0.0,6.0,2.0,6.0,4.0,,,
TX4k7BF6aO,5.0,Reject,5.33,Accept (Poster),Accept,NO,0.0,0.0,4.0,4.0,8.0,,,,
cP9ciYglnI,5.0,Reject,4.0,Reject,Reject,YES,0.0,0.0,6.0,4.0,2.0,,,,
R0ZKcQlF2C,5.5,Accept,4.0,Reject,Reject,NO,0.0,0.0,4.0,2.0,6.0,,,,
PFhrOUJZ5o,5.5,Reject,5.0,Reject,Reject,YES,0.0,0.0,4.0,4.0,6.0,6.0,,,
BDNctVKwuD,5.5,Accept,1.33,Reject,Reject,NO,0.0,0.0,2.0,2.0,0.0,,,,
2za3iNkwXn,5.0,Reject,4.4,Accept (Poster),Accept,NO,0.0,0.0,4.0,4.0,4.0,4.0,6.0,,
41JeFWdVFa,4.5,Reject,4.67,Reject,Reject,YES,0.0,0.0,6.0,6.0,2.0,,,,
QryPmx2MNh,5.0,Reject,3.5,Withdrawn (treated as Reject),Reject,YES,0.0,0.0,4.0,4.0,2.0,4.0,,,
JEYWpFGzvn,6.0,Accept,7.33,Accept (Oral),Accept,YES,0.0,0.0,8.0,6.0,8.0,,,,
KDIgNmK8YT,5.0,Reject,2.5,Reject,Reject,YES,0.0,0.0,2.0,2.0,4.0,2.0,,,
O6n4dgTBBL,2.5,Reject,0.67,Withdrawn (treated as Reject),Reject,YES,0.0,0.0,0.0,0.0,2.0,,,,
ppXAVexrAM,5.5,Reject,4.0,Reject,Reject,YES,0.0,0.0,4.0,4.0,6.0,2.0,,,
FtL9eEmU6v,5.5,Accept,7.5,Accept (Oral),Accept,YES,0.0,0.0,6.0,10.0,8.0,6.0,,,
xDO0239YOm,5.0,Reject,1.33,Reject,Reject,YES,0.0,0.0,2.0,0.0,2.0,,,,
ck0aZTAnwK,6.5,Accept,7.5,Accept (Oral),Accept,YES,0.0,0.0,6.0,8.0,8.0,8.0,,,
N8ntZEb4Ap,5.0,Reject,2.33,Withdrawn (treated as Reject),Reject,YES,0.0,0.0,2.0,0.0,2.0,2.0,4.0,4.0,
4VW9HVCRw0,5.5,Reject,7.0,Accept (Poster),Accept,NO,0.0,0.0,8.0,8.0,6.0,6.0,,,
OUQ8kLRK3m,5.5,Reject,4.0,Reject,Reject,YES,0.0,0.0,6.0,2.0,2.0,6.0,,,
ZBhZT307xx,5.5,Reject,3.0,Withdrawn (treated as Reject),Reject,YES,0.0,0.0,4.0,2.0,4.0,2.0,,,
s7gSTR2AqA,6.0,Accept,6.0,Accept (Poster),Accept,YES,0.0,0.0,4.0,8.0,6.0,,,,
omg9K6lI93,4.5,Reject,1.0,Reject,Reject,YES,0.0,0.0,2.0,0.0,2.0,0.0,,,
8KcjEygedc,5.0,Reject,7.5,Accept (Poster),Accept,NO,0.0,0.0,8.0,8.0,6.0,8.0,,,
JEN4nsDgh9,5.5,Reject,3.5,Reject,Reject,YES,0.0,0.0,4.0,4.0,2.0,4.0,,,
NFB4QGGS65,6.0,Accept,6.5,Accept (Poster),Accept,YES,0.0,0.0,8.0,8.0,4.0,6.0,,,
c339hUw3cy,6.0,Accept,4.0,Reject,Reject,NO,0.0,0.0,6.0,2.0,6.0,2.0,,,
0obDxMfeYu,4.5,Reject,3.2,Reject,Reject,YES,0.0,0.0,2.0,2.0,4.0,2.0,6.0,,
Wes9HF3ppt,5.5,Reject,5.0,Reject,Reject,YES,0.0,0.0,4.0,6.0,6.0,4.0,,,
4Mvdn1m861,4.5,Reject,3.5,Reject,Reject,YES,0.0,0.0,2.0,4.0,4.0,4.0,,,
CrCPeM5fRB,6.0,Accept,3.5,Reject,Reject,NO,0.0,0.0,4.0,2.0,4.0,4.0,,,
cVX3VqO8BO,5.5,Reject,5.5,Accept (Poster),Accept,NO,0.0,0.0,6.0,2.0,8.0,6.0,,,
SkmkGKEZ1U,0.0,Reject,0.5,Reject,Reject,YES,0.0,0.0,0.0,0.0,2.0,0.0,,,
pn2H6YeOv2,6.5,Accept,5.5,Accept (Poster),Accept,YES,0.0,0.0,6.0,4.0,6.0,6.0,,,
lbLAgGF8OO,6.0,Accept,7.5,Accept (Poster),Accept,YES,0.0,0.0,8.0,6.0,8.0,8.0,,,
piylyBPSau,5.5,Reject,4.0,Reject,Reject,YES,0.0,0.0,2.0,4.0,4.0,6.0,,,
LD6B7AvkZq,5.0,Reject,3.0,Reject,Reject,YES,0.0,0.0,4.0,4.0,2.0,2.0,,,
36CzrZYEch,6.0,Accept,4.0,Reject,Reject,NO,0.0,0.0,2.0,2.0,6.0,6.0,,,
X2yzXtH4wp,6.0,Accept,5.33,Accept (Poster),Accept,YES,0.0,0.0,6.0,6.0,4.0,,,,
cEXEmyW77N,6.5,Accept,5.0,Accept (Poster),Accept,YES,0.0,0.0,4.0,6.0,6.0,4.0,,,
Bf4FeuW0Mr,7.0,Accept,7.0,Accept (Poster),Accept,YES,0.0,0.0,6.0,6.0,8.0,8.0,,,
9wIVIjWn0F,5.0,Reject,5.5,Reject,Reject,YES,0.0,0.0,8.0,2.0,6.0,6.0,,,
IU4rqTlpRb,6.5,Accept,5.33,Accept (Poster),Accept,YES,0.0,0.0,6.0,6.0,4.0,,,,
jLO4pSi5Pt,6.0,Accept,5.0,Accept (Poster),Accept,YES,0.0,0.0,4.0,6.0,4.0,6.0,,,
pW6rFymZ8F,6.0,Accept,5.0,Reject,Reject,NO,0.0,0.0,6.0,6.0,4.0,4.0,,,
23Ea4fVGiI,5.0,Reject,0.67,Reject,Reject,YES,0.0,0.0,2.0,0.0,0.0,,,,
bwtiK0yjuK,6.0,Accept,5.33,Accept (Poster),Accept,YES,0.0,0.0,4.0,6.0,6.0,,,,
RT5SlprCmc,6.0,Accept,4.5,Reject,Reject,NO,0.0,0.0,6.0,6.0,2.0,4.0,,,
crKJJ4Ej60,6.0,Accept,5.33,Accept (Poster),Accept,YES,0.0,0.0,4.0,6.0,6.0,,,,
CFuNu8dK4s,6.0,Accept,4.0,Reject,Reject,NO,0.0,0.0,6.0,4.0,2.0,4.0,,,
vGkXf8nvt9,5.5,Reject,4.67,Reject,Reject,YES,0.0,0.0,4.0,6.0,4.0,,,,
OuMNJoKJBQ,6.0,Accept,4.5,Accept (Poster),Accept,YES,0.0,0.0,4.0,4.0,6.0,4.0,,,
zS1bPtMlt9,5.5,Reject,6.0,Reject,Reject,YES,0.0,0.0,8.0,6.0,4.0,,,,
v4bQPw4aTW,5.0,Reject,4.5,Reject,Reject,YES,0.0,0.0,6.0,4.0,4.0,4.0,,,
i9q9xDMjG7,5.0,Reject,6.5,Accept (Poster),Accept,NO,0.0,0.0,8.0,6.0,6.0,6.0,,,
6vX0LH9Yt7,5.0,Reject,3.0,Reject,Reject,YES,0.0,0.0,4.0,4.0,2.0,2.0,,,
WgMZPsdJmC,4.0,Reject,0.5,Reject,Reject,YES,0.0,0.0,0.0,0.0,2.0,0.0,,,
8J3GTeQmwl,5.5,Reject,5.5,Accept (Poster),Accept,NO,0.0,0.0,4.0,8.0,4.0,6.0,,,
