paper_id,pred_score,pred_decision,gt_avg_score,gt_decision,gt_binary,match,cost,sdk_savings,gt_score_0,gt_score_1,gt_score_2,gt_score_3,gt_score_4,gt_score_5,gt_score_6
ocmGsqQWG2,5.5,Reject,2.0,Withdrawn (treated as Reject),Reject,YES,0.0,0.0,2.0,2.0,2.0,2.0,,,
USyGD0eUod,6.0,Accept,6.0,Accept (Poster),Accept,YES,0.0,0.0,6.0,8.0,4.0,,,,
H1s6SBhzlg,5.5,Reject,4.0,Reject,Reject,YES,0.0,0.0,4.0,4.0,4.0,4.0,,,
R0ZKcQlF2C,5.0,Reject,4.0,Reject,Reject,YES,0.0,0.0,4.0,2.0,6.0,,,,
CQ0U1wZYoy,6.5,Accept,4.0,Accept (Poster),Accept,YES,0.0,0.0,2.0,4.0,4.0,4.0,6.0,,
ZNAY3ivd62,6.5,Accept,4.0,Reject,Reject,NO,0.0,0.0,2.0,4.0,6.0,4.0,,,
Rd0yhdfueL,4.0,Reject,1.0,Reject,Reject,YES,0.0,0.0,2.0,0.0,0.0,2.0,,,
Vsgq2ldr4K,7.0,Accept,7.5,Accept (Oral),Accept,YES,0.0,0.0,8.0,8.0,6.0,8.0,,,
e9JphzQ5Gr,7.5,Accept,4.0,Reject,Reject,NO,0.0,0.0,6.0,2.0,6.0,4.0,2.0,,
dCtkwjkK0E,5.0,Reject,2.0,Reject,Reject,YES,0.0,0.0,2.0,2.0,2.0,2.0,,,
eETr3lrOQB,6.0,Accept,4.5,Accept (Poster),Accept,YES,0.0,0.0,4.0,8.0,2.0,4.0,,,
mkl9iIXIr2,7.5,Accept,5.33,Accept (Poster),Accept,YES,0.0,0.0,4.0,6.0,6.0,,,,
6P5sAycAQr,5.0,Reject,3.0,Reject,Reject,YES,0.0,0.0,6.0,2.0,2.0,2.0,,,
41JeFWdVFa,6.0,Accept,4.67,Reject,Reject,NO,0.0,0.0,6.0,6.0,2.0,,,,
RDAhLHEHDm,5.5,Reject,6.5,Accept (Poster),Accept,NO,0.0,0.0,8.0,6.0,6.0,6.0,,,
QryPmx2MNh,5.5,Reject,3.5,Withdrawn (treated as Reject),Reject,YES,0.0,0.0,4.0,4.0,2.0,4.0,,,
55GsILa8c9,6.5,Accept,6.0,Reject,Reject,NO,0.0,0.0,6.0,4.0,6.0,8.0,,,
BGEdvJ35PV,6.5,Accept,3.33,Reject,Reject,NO,0.0,0.0,4.0,2.0,4.0,,,,
qclNnbjxNJ,6.0,Accept,7.5,Accept (Poster),Accept,YES,0.0,0.0,8.0,8.0,8.0,6.0,,,
mytIKuRsSE,7.0,Accept,7.5,Accept (Oral),Accept,YES,0.0,0.0,8.0,8.0,6.0,8.0,,,
BDNctVKwuD,7.0,Accept,1.33,Reject,Reject,NO,0.0,0.0,2.0,2.0,0.0,,,,
JEYWpFGzvn,6.5,Accept,7.33,Accept (Oral),Accept,YES,0.0,0.0,8.0,6.0,8.0,,,,
Olc7XhgstJ,6.5,Accept,4.0,Reject,Reject,NO,0.0,0.0,2.0,4.0,4.0,6.0,,,
x6bG2Hoqdf,6.5,Accept,5.5,Accept (Poster),Accept,YES,0.0,0.0,8.0,2.0,8.0,4.0,,,
cP9ciYglnI,5.5,Reject,4.0,Reject,Reject,YES,0.0,0.0,6.0,4.0,2.0,,,,
7gLNA6nT5d,5.5,Reject,3.2,Reject,Reject,YES,0.0,0.0,2.0,4.0,6.0,2.0,2.0,,
khBHJz2wcV,6.0,Accept,3.0,Accept (Poster),Accept,YES,0.0,0.0,0.0,2.0,6.0,4.0,,,
oiz0QHejVj,6.0,Accept,4.5,Reject,Reject,NO,0.0,0.0,4.0,6.0,4.0,4.0,,,
dwgtYTuSaS,6.0,Accept,3.0,Withdrawn (treated as Reject),Reject,NO,0.0,0.0,4.0,2.0,2.0,4.0,,,
0aBAAS0rRT,5.5,Reject,5.33,Accept (Poster),Accept,NO,0.0,0.0,6.0,4.0,6.0,,,,
2za3iNkwXn,6.5,Accept,4.4,Accept (Poster),Accept,YES,0.0,0.0,4.0,4.0,4.0,4.0,6.0,,
W42oLSwI9p,6.0,Accept,5.0,Reject,Reject,NO,0.0,0.0,4.0,4.0,6.0,6.0,,,
KDIgNmK8YT,5.0,Reject,2.5,Reject,Reject,YES,0.0,0.0,2.0,2.0,4.0,2.0,,,
SkmkGKEZ1U,4.0,Reject,0.5,Reject,Reject,YES,0.0,0.0,0.0,0.0,2.0,0.0,,,
FtL9eEmU6v,6.0,Accept,7.5,Accept (Oral),Accept,YES,0.0,0.0,6.0,10.0,8.0,6.0,,,
bwtiK0yjuK,7.0,Accept,5.33,Accept (Poster),Accept,YES,0.0,0.0,4.0,6.0,6.0,,,,
s7gSTR2AqA,7.0,Accept,6.0,Accept (Poster),Accept,YES,0.0,0.0,4.0,8.0,6.0,,,,
ZBhZT307xx,6.0,Accept,3.0,Withdrawn (treated as Reject),Reject,NO,0.0,0.0,4.0,2.0,4.0,2.0,,,
LD6B7AvkZq,6.0,Accept,3.0,Reject,Reject,NO,0.0,0.0,4.0,4.0,2.0,2.0,,,
JEN4nsDgh9,5.0,Reject,3.5,Reject,Reject,YES,0.0,0.0,4.0,4.0,2.0,4.0,,,
0obDxMfeYu,6.0,Accept,3.2,Reject,Reject,NO,0.0,0.0,2.0,2.0,4.0,2.0,6.0,,
36CzrZYEch,6.5,Accept,4.0,Reject,Reject,NO,0.0,0.0,2.0,2.0,6.0,6.0,,,
O6n4dgTBBL,2.0,Reject,0.67,Withdrawn (treated as Reject),Reject,YES,0.0,0.0,0.0,0.0,2.0,,,,
N8ntZEb4Ap,4.5,Reject,2.33,Withdrawn (treated as Reject),Reject,YES,0.0,0.0,2.0,0.0,2.0,2.0,4.0,4.0,
ppXAVexrAM,6.0,Accept,4.0,Reject,Reject,NO,0.0,0.0,4.0,4.0,6.0,2.0,,,
CrCPeM5fRB,5.0,Reject,3.5,Reject,Reject,YES,0.0,0.0,4.0,2.0,4.0,4.0,,,
crKJJ4Ej60,7.0,Accept,5.33,Accept (Poster),Accept,YES,0.0,0.0,4.0,6.0,6.0,,,,
xDO0239YOm,5.0,Reject,1.33,Reject,Reject,YES,0.0,0.0,2.0,0.0,2.0,,,,
pW6rFymZ8F,5.5,Accept,5.0,Reject,Reject,NO,0.0,0.0,6.0,6.0,4.0,4.0,,,
cVX3VqO8BO,6.5,Accept,5.5,Accept (Poster),Accept,YES,0.0,0.0,6.0,2.0,8.0,6.0,,,
X2yzXtH4wp,7.5,Accept,5.33,Accept (Poster),Accept,YES,0.0,0.0,6.0,6.0,4.0,,,,
4VW9HVCRw0,6.5,Accept,7.0,Accept (Poster),Accept,YES,0.0,0.0,8.0,8.0,6.0,6.0,,,
ck0aZTAnwK,6.0,Accept,7.5,Accept (Oral),Accept,YES,0.0,0.0,6.0,8.0,8.0,8.0,,,
NFB4QGGS65,5.5,Reject,6.5,Accept (Poster),Accept,NO,0.0,0.0,8.0,8.0,4.0,6.0,,,
pn2H6YeOv2,7.0,Accept,5.5,Accept (Poster),Accept,YES,0.0,0.0,6.0,4.0,6.0,6.0,,,
8KcjEygedc,6.0,Accept,7.5,Accept (Poster),Accept,YES,0.0,0.0,8.0,8.0,6.0,8.0,,,
CFuNu8dK4s,6.5,Accept,4.0,Reject,Reject,NO,0.0,0.0,6.0,4.0,2.0,4.0,,,
8J3GTeQmwl,7.0,Accept,5.5,Accept (Poster),Accept,YES,0.0,0.0,4.0,8.0,4.0,6.0,,,
omg9K6lI93,5.0,Reject,1.0,Reject,Reject,YES,0.0,0.0,2.0,0.0,2.0,0.0,,,
jLO4pSi5Pt,7.0,Accept,5.0,Accept (Poster),Accept,YES,0.0,0.0,4.0,6.0,4.0,6.0,,,
lbLAgGF8OO,7.0,Accept,7.5,Accept (Poster),Accept,YES,0.0,0.0,8.0,6.0,8.0,8.0,,,
c339hUw3cy,6.5,Accept,4.0,Reject,Reject,NO,0.0,0.0,6.0,2.0,6.0,2.0,,,
4Mvdn1m861,6.0,Accept,3.5,Reject,Reject,NO,0.0,0.0,2.0,4.0,4.0,4.0,,,
Wes9HF3ppt,6.0,Accept,5.0,Reject,Reject,NO,0.0,0.0,4.0,6.0,6.0,4.0,,,
cEXEmyW77N,6.0,Accept,5.0,Accept (Poster),Accept,YES,0.0,0.0,4.0,6.0,6.0,4.0,,,
23Ea4fVGiI,5.0,Reject,0.67,Reject,Reject,YES,0.0,0.0,2.0,0.0,0.0,,,,
IU4rqTlpRb,7.0,Accept,5.33,Accept (Poster),Accept,YES,0.0,0.0,6.0,6.0,4.0,,,,
RT5SlprCmc,6.0,Accept,4.5,Reject,Reject,NO,0.0,0.0,6.0,6.0,2.0,4.0,,,
9wIVIjWn0F,5.5,Reject,5.5,Reject,Reject,YES,0.0,0.0,8.0,2.0,6.0,6.0,,,
Bf4FeuW0Mr,7.5,Accept,7.0,Accept (Poster),Accept,YES,0.0,0.0,6.0,6.0,8.0,8.0,,,
zS1bPtMlt9,7.0,Accept,6.0,Reject,Reject,NO,0.0,0.0,8.0,6.0,4.0,,,,
piylyBPSau,6.5,Accept,4.0,Reject,Reject,NO,0.0,0.0,2.0,4.0,4.0,6.0,,,
i9q9xDMjG7,6.0,Accept,6.5,Accept (Poster),Accept,YES,0.0,0.0,8.0,6.0,6.0,6.0,,,
6vX0LH9Yt7,5.5,Reject,3.0,Reject,Reject,YES,0.0,0.0,4.0,4.0,2.0,2.0,,,
OUQ8kLRK3m,6.0,Accept,4.0,Reject,Reject,NO,0.0,0.0,6.0,2.0,2.0,6.0,,,
vGkXf8nvt9,5.5,Reject,4.67,Reject,Reject,YES,0.0,0.0,4.0,6.0,4.0,,,,
OuMNJoKJBQ,6.5,Accept,4.5,Accept (Poster),Accept,YES,0.0,0.0,4.0,4.0,6.0,4.0,,,
v4bQPw4aTW,6.0,Accept,4.5,Reject,Reject,NO,0.0,0.0,6.0,4.0,4.0,4.0,,,
WgMZPsdJmC,3.0,Reject,0.5,Reject,Reject,YES,0.0,0.0,0.0,0.0,2.0,0.0,,,
